id,team,wiki,region,country,village,kind,section,application,isRemote,year
26,Bangalore,https://2007.igem.org/Team:Bangalore,asia,IND,Foundational Research,collegiate,collegiate,accepted,FALSE,2007
4962,Bangkok-NMH,https://2023.igem.wiki/bangkok-nmh,asia,THA,Software & AI,collegiate,overgrad,accepted,FALSE,2023
5251,Bangkok-NMH,https://2024.igem.wiki/bangkok-nmh,asia,THA,Software & AI,collegiate,undergrad,accepted,FALSE,2024
5513,Bangladesh,,asia,BGD,,collegiate,collegiate,withdrawn,,2024
5743,BANZ-SZA,,asia,CHN,,commercial,high-school,pending,,2025
4501,Barcelona_UB,https://2022.igem.wiki/barcelona-ub,europe,ESP,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4770,Barcelona-UB,https://2023.igem.wiki/barcelona-ub,europe,ESP,Bioremediation,collegiate,undergrad,accepted,FALSE,2023
5316,Barcelona-UB,https://2024.igem.wiki/barcelona-ub,europe,ESP,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
5622,Barcelona-UB,,europe,ESP,,collegiate,collegiate,pending,,2025
5754,Barcelona-UIC,,europe,ESP,,collegiate,collegiate,accepted,,2025
595,Bard-Annandale,https://2011.igem.org/Team:Bard-Annandale,north-america,USA,Information Processing,collegiate,collegiate,accepted,FALSE,2011
4880,BASIS-China,https://2023.igem.wiki/basis-china,asia,CHN,High School,high-school,high-school,accepted,FALSE,2023
5236,BASIS-China,https://2024.igem.wiki/basis-china,asia,CHN,Bioremediation,high-school,high-school,accepted,FALSE,2024
5610,BASIS-China,,asia,CHN,,high-school,high-school,pending,,2025
1109,Baskent_Meds,https://2013.igem.org/Team:Baskent_Meds,asia,TUR,Health & Medicine,collegiate,overgrad,accepted,FALSE,2013
830,Baskent-Meds,https://2012.igem.org/Team:Baskent-Meds,asia,TUR,,collegiate,collegiate,withdrawn,FALSE,2012
1512,Baskent-Meds,https://2014.igem.org/Team:Baskent-Meds,asia,TUR,,collegiate,collegiate,deleted,FALSE,2014
923,BAU-Indonesia,https://2012.igem.org/Team:BAU-Indonesia,asia,IDN,Environment,collegiate,collegiate,accepted,FALSE,2012
2864,Bay_Area_CA,https://2018.igem.org/Team:Bay_Area_CA,north-america,USA,High School,high-school,high-school,withdrawn,FALSE,2018
5768,BayArea-China,,asia,CHN,,high-school,high-school,pending,,2025
2894,Bay_Area_Genomics_CA,https://2018.igem.org/Team:Bay_Area_Genomics_CA,north-america,USA,,community-lab,collegiate,withdrawn,FALSE,2018
56,Bay_Area_RSI,https://2007.igem.org/Team:Bay_Area_RSI,north-america,USA,Medical,collegiate,collegiate,accepted,FALSE,2007
80,Bay_Area_RSI,https://2008.igem.org/Team:Bay_Area_RSI,north-america,USA,,collegiate,collegiate,accepted,FALSE,2008
184,Bay_Area_RSI,https://2009.igem.org/Team:Bay_Area_RSI,north-america,USA,Health/Medicine,collegiate,collegiate,withdrawn,FALSE,2009
5309,BCA-I,,north-america,USA,,high-school,high-school,withdrawn,,2024
135,BCCS-Bristol,https://2008.igem.org/Team:BCCS-Bristol,europe,GBR,,collegiate,collegiate,accepted,FALSE,2008
259,BCCS-Bristol,https://2009.igem.org/Team:BCCS-Bristol,europe,GBR,Foundational Advance,collegiate,collegiate,accepted,FALSE,2009
381,BCCS-Bristol,https://2010.igem.org/Team:BCCS-Bristol,europe,GBR,Food & Energy,collegiate,collegiate,accepted,FALSE,2010
589,BCCS-Bristol,https://2011.igem.org/Team:BCCS-Bristol,europe,GBR,Software Tools,collegiate,collegiate,withdrawn,FALSE,2011
2567,BCU,https://2018.igem.org/Team:BCU,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2018
3143,BEAS_China,https://2019.igem.org/Team:BEAS_China,asia,CHN,High School,high-school,high-school,accepted,FALSE,2019
2264,Beidaqingniao,https://2017.igem.org/Team:Beidaqingniao,asia,CHN,,collegiate,collegiate,withdrawn,FALSE,2017
5373,Beijing,,asia,CHN,,commercial,high-school,deleted,,2024
3598,Beijing_4ELEVEN,https://2020.igem.org/Team:Beijing_4ELEVEN,asia,CHN,High School,high-school,high-school,accepted,FALSE,2020
984,Beijing_BHSF,https://2013.igem.org/Team:Beijing_BHSF,asia,CHN,,high-school,high-school,accepted,FALSE,2013
1802,Beijing_HDFL,https://2015.igem.org/Team:Beijing_HDFL,asia,CHN,High School,high-school,high-school,withdrawn,FALSE,2015
994,Beijing_HDFLS_High,https://2013.igem.org/Team:Beijing_HDFLS_High,asia,CHN,,high-school,high-school,accepted,FALSE,2013
1283,Beijing_HDFLS_High,https://2014.igem.org/Team:Beijing_HDFLS_High,asia,CHN,,high-school,high-school,accepted,FALSE,2014
5190,Beijing-HS,https://2024.igem.wiki/beijing-hs,asia,CHN,Therapeutics,commercial,high-school,accepted,FALSE,2024
5734,Beijing-HS,,asia,CHN,,commercial,high-school,pending,,2025
3632,Beijing_HS_United,https://2020.igem.org/Team:Beijing_HS_United,asia,CHN,High School,high-school,high-school,deleted,FALSE,2020
752,Beijing_KH,https://2012.igem.org/Team:Beijing_KH,asia,CHN,,high-school,high-school,deleted,FALSE,2012
78,Beijing_Normal,https://2008.igem.org/Team:Beijing_Normal,asia,CHN,,collegiate,collegiate,accepted,FALSE,2008
751,Beijing_SL,https://2012.igem.org/Team:Beijing_SL,asia,CHN,,high-school,high-school,deleted,FALSE,2012
3996,Beijing_United,https://2021.igem.org/Team:Beijing_United,asia,CHN,High School,commercial,high-school,accepted,FALSE,2021
4290,Beijing_United,https://2022.igem.wiki/beijing-united,asia,CHN,High School,commercial,high-school,disqualified,TRUE,2022
475,Berkeley,https://2005.igem.org/Team:Berkeley,north-america,USA,,collegiate,collegiate,accepted,FALSE,2005
435,Berkeley,https://2006.igem.org/Team:Berkeley,north-america,USA,,collegiate,collegiate,accepted,FALSE,2006
426,Berkeley,https://2010.igem.org/Team:Berkeley,north-america,USA,New Application,collegiate,collegiate,accepted,FALSE,2010
641,Berkeley,https://2011.igem.org/Team:Berkeley,north-america,USA,New Application,collegiate,collegiate,accepted,FALSE,2011
900,Berkeley,https://2012.igem.org/Team:Berkeley,north-america,USA,Information Processing,collegiate,collegiate,accepted,FALSE,2012
1131,Berkeley,https://2013.igem.org/Team:Berkeley,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2013
49,Berkeley_LBL,https://2007.igem.org/Team:Berkeley_LBL,north-america,USA,Energy,collegiate,collegiate,accepted,FALSE,2007
198,Berkeley_Software,https://2009.igem.org/Team:Berkeley_Software,north-america,USA,Software Tools,collegiate,collegiate,accepted,FALSE,2009
16,Berkeley_UC,https://2007.igem.org/Team:Berkeley_UC,north-america,USA,Medical,collegiate,collegiate,accepted,FALSE,2007
197,Berkeley_Wetlab,https://2009.igem.org/Team:Berkeley_Wetlab,north-america,USA,Foundational Advance,collegiate,collegiate,accepted,FALSE,2009
1438,Berlin,https://2014.igem.org/Team:Berlin,europe,DEU,New Application,collegiate,overgrad,accepted,FALSE,2014
1617,Berlin,https://2015.igem.org/Team:Berlin,europe,DEU,Environment,collegiate,overgrad,accepted,FALSE,2015
2482,Berlin_diagnostX,https://2017.igem.org/Team:Berlin_diagnostX,europe,DEU,Diagnostics,collegiate,overgrad,accepted,FALSE,2017
2555,BFSUICC-China,https://2018.igem.org/Team:BFSUICC-China,asia,CHN,High School,high-school,high-school,accepted,FALSE,2018
4400,BFSU-ICUnited,https://2022.igem.wiki/bfsu-icunited,asia,CHN,High School,commercial,high-school,accepted,TRUE,2022
5004,BFSU-ICUnited,https://2023.igem.wiki/bfsu-icunited,asia,CHN,High School,commercial,high-school,accepted,FALSE,2023
2026,BGIC_China,https://2016.igem.org/Team:BGIC_China,asia,CHN,High School,high-school,high-school,accepted,FALSE,2016
2728,BGIC-Global,https://2018.igem.org/Team:BGIC-Global,asia,CHN,High School,high-school,high-school,accepted,FALSE,2018
2371,BGIC-Union,https://2017.igem.org/Team:BGIC-Union,asia,CHN,High School,high-school,high-school,accepted,FALSE,2017
4799,BGI-MammothEdu-China,https://2023.igem.wiki/bgi-mammothedu-china,asia,CHN,High School,commercial,high-school,accepted,FALSE,2023
5217,BGI-MammothEdu-East,https://2024.igem.wiki/bgi-mammothedu-east,asia,CHN,Fashion & Cosmetics,commercial,high-school,accepted,FALSE,2024
5218,BGI-MammothEdu-South,https://2024.igem.wiki/bgi-mammothedu-south,asia,CHN,Therapeutics,commercial,high-school,accepted,FALSE,2024
1223,BGU_Israel,https://2013.igem.org/Team:BGU_Israel,asia,ISR,Environment,collegiate,overgrad,accepted,FALSE,2013
1458,BGU_Israel,https://2014.igem.org/Team:BGU_Israel,asia,ISR,Health & Medicine,collegiate,overgrad,accepted,FALSE,2014
1699,BGU_Israel,https://2015.igem.org/Team:BGU_Israel,asia,ISR,Health & Medicine,collegiate,overgrad,accepted,FALSE,2015
2538,BGU_Israel,https://2018.igem.org/Team:BGU_Israel,asia,ISR,Therapeutics,collegiate,overgrad,accepted,FALSE,2018
2938,BGU_Israel,https://2019.igem.org/Team:BGU_Israel,asia,ISR,New Application,collegiate,overgrad,accepted,FALSE,2019
4120,BGU_Israel,https://2022.igem.wiki/bgu-israel,asia,ISR,Diagnostics,collegiate,overgrad,accepted,FALSE,2022
3394,BGU-Israel,https://2020.igem.org/Team:BGU-Israel,asia,ISR,Environment,collegiate,overgrad,accepted,FALSE,2020
2091,BGU_ISRAEL,https://2016.igem.org/Team:BGU_ISRAEL,asia,ISR,Environment,collegiate,overgrad,accepted,FALSE,2016
5224,BHS-China,,asia,CHN,,high-school,high-school,deleted,,2024
3399,BHSF,https://2020.igem.org/Team:BHSF,asia,CHN,High School,high-school,high-school,accepted,FALSE,2020
4033,BHSF,https://2021.igem.org/Team:BHSF,asia,CHN,High School,commercial,high-school,accepted,FALSE,2021
1726,BHSF_Beijing,https://2015.igem.org/Team:BHSF_Beijing,asia,CHN,High School,high-school,high-school,withdrawn,FALSE,2015
1264,BHSF-Beijing,https://2014.igem.org/Team:BHSF-Beijing,asia,CHN,,high-school,high-school,accepted,FALSE,2014
3202,BHSF_ND,https://2019.igem.org/Team:BHSF_ND,asia,CHN,High School,high-school,high-school,accepted,FALSE,2019
1971,BHU_China,https://2016.igem.org/Team:BHU_China,asia,CHN,High School,high-school,high-school,accepted,FALSE,2016
4717,BIBS-beijing-china,https://2023.igem.wiki/bibs-beijing-china,asia,CHN,High School,high-school,high-school,accepted,TRUE,2023
5529,BIBS-Haidian,,asia,CHN,,high-school,high-school,deleted,,2024
1465,Bielefeld-CeBiTec,https://2014.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Energy,collegiate,overgrad,accepted,FALSE,2014
1758,Bielefeld-CeBiTec,https://2015.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Environment,collegiate,overgrad,accepted,FALSE,2015
2082,Bielefeld-CeBiTec,https://2016.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Foundational Advance,collegiate,overgrad,accepted,FALSE,2016
2201,Bielefeld-CeBiTec,https://2017.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Foundational Advance,collegiate,overgrad,accepted,FALSE,2017
2638,Bielefeld-CeBiTec,https://2018.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Environment,collegiate,overgrad,accepted,FALSE,2018
2926,Bielefeld-CeBiTec,https://2019.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Foundational Advance,collegiate,overgrad,accepted,FALSE,2019
3410,Bielefeld-CeBiTec,https://2020.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,Diagnostics,collegiate,overgrad,accepted,FALSE,2020
3900,Bielefeld-CeBiTec,https://2021.igem.org/Team:Bielefeld-CeBiTec,europe,DEU,New Application,collegiate,overgrad,accepted,FALSE,2021
4877,Bielefeld-CeBiTec,https://2023.igem.wiki/bielefeld-cebitec,europe,DEU,Therapeutics,collegiate,overgrad,accepted,FALSE,2023
5247,Bielefeld-CeBiTec,https://2024.igem.wiki/bielefeld-cebitec,europe,DEU,Therapeutics,collegiate,overgrad,accepted,FALSE,2024
5833,Bielefeld-CeBiTec,,europe,DEU,,collegiate,collegiate,accepted,,2025
389,Bielefeld-Germany,https://2010.igem.org/Team:Bielefeld-Germany,europe,DEU,Food & Energy,collegiate,collegiate,accepted,FALSE,2010
525,Bielefeld-Germany,https://2011.igem.org/Team:Bielefeld-Germany,europe,DEU,Manufacturing,collegiate,collegiate,accepted,FALSE,2011
863,Bielefeld-Germany,https://2012.igem.org/Team:Bielefeld-Germany,europe,DEU,Environment,collegiate,collegiate,accepted,FALSE,2012
1172,Bielefeld-Germany,https://2013.igem.org/Team:Bielefeld-Germany,europe,DEU,Food & Energy,collegiate,overgrad,accepted,FALSE,2013
1527,Bilgi,https://2014.igem.org/Team:Bilgi,asia,TUR,,collegiate,collegiate,deleted,FALSE,2014
4969,BilkenTR-UNAM,https://2023.igem.wiki/bilkentr-unam,asia,TUR,Therapeutics,collegiate,undergrad,withdrawn,TRUE,2023
4021,Bilkent_UNAM,https://2021.igem.org/Team:Bilkent_UNAM,asia,TUR,,collegiate,undergrad,withdrawn,FALSE,2021
4476,Bilkent_UNAM,https://2022.igem.wiki/bilkent-unam,asia,TUR,Therapeutics,collegiate,undergrad,withdrawn,FALSE,2022
1946,Bilkent-UNAMBG,https://2016.igem.org/Team:Bilkent-UNAMBG,asia,TUR,Diagnostics,collegiate,undergrad,accepted,FALSE,2016
2234,Bilkent-UNAMBG,https://2017.igem.org/Team:Bilkent-UNAMBG,asia,TUR,Diagnostics,collegiate,undergrad,accepted,FALSE,2017
2759,Bilkent-UNAMBG,https://2018.igem.org/Team:Bilkent-UNAMBG,asia,TUR,Environment,collegiate,undergrad,accepted,FALSE,2018
3003,Bilkent-UNAMBG,https://2019.igem.org/Team:Bilkent-UNAMBG,asia,TUR,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3345,Bilkent-UNAMBG,https://2020.igem.org/Team:Bilkent-UNAMBG,asia,TUR,,collegiate,collegiate,deleted,FALSE,2020
4970,Bilkent-UNAMBG,https://2023.igem.wiki/bilkent-unambg,asia,TUR,,collegiate,collegiate,deleted,TRUE,2023
596,Bilkent_UNAM_Turkey,https://2011.igem.org/Team:Bilkent_UNAM_Turkey,asia,TUR,Environment,collegiate,collegiate,accepted,FALSE,2011
2133,BioBricks,https://2016.igem.org/Team:BioBricks,north-america,USA,Foundational Advance,collegiate,overgrad,accepted,FALSE,2016
4403,Bio-Brussels,https://2022.igem.wiki/bio-brussels,europe,BEL,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
5219,Bio-HNU-China,,asia,CHN,,collegiate,collegiate,deleted,,2024
501,bio-intelligence,https://2010.igem.org/Team:bio-intelligence,asia,IND,,collegiate,collegiate,deleted,FALSE,2010
2879,BioIQS-Barcelona,https://2018.igem.org/Team:BioIQS-Barcelona,europe,ESP,Diagnostics,collegiate,overgrad,accepted,FALSE,2018
5516,BIO-KF,,asia,SAU,,collegiate,collegiate,deleted,,2024
2987,Biologix_Nigeria,https://2019.igem.org/Team:Biologix_Nigeria,africa,NGA,,community-lab,collegiate,deleted,FALSE,2019
2885,BioMarvel,https://2018.igem.org/Team:BioMarvel,asia,KOR,High School,high-school,high-school,accepted,FALSE,2018
4313,Bioplus_China,https://2022.igem.wiki/bioplus-china,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
4413,Bioplus-China,https://2022.igem.wiki/bioplus-china,asia,CHN,High School,commercial,high-school,accepted,TRUE,2022
4804,Bioplus-China,https://2023.igem.wiki/bioplus-china,asia,CHN,High School,commercial,high-school,accepted,FALSE,2023
5212,Bioplus-China,https://2024.igem.wiki/bioplus-china,asia,CHN,Fashion & Cosmetics,commercial,high-school,accepted,FALSE,2024
5733,Bioplus-China,,asia,CHN,,commercial,high-school,pending,,2025
4824,Bioplus-Shanghai,https://2023.igem.wiki/bioplus-shanghai,asia,CHN,High School,commercial,high-school,accepted,FALSE,2023
5214,Bioplus-Shanghai,https://2024.igem.wiki/bioplus-shanghai,asia,CHN,Biomanufacturing,commercial,high-school,accepted,FALSE,2024
5762,Bioplus-Shanghai,,asia,CHN,,commercial,high-school,pending,,2025
3000,Bioriidl_Somaiya,https://2019.igem.org/Team:Bioriidl_Somaiya,asia,IND,Foundational Advance,community-lab,collegiate,accepted,FALSE,2019
793,BioscienceDragons_AZ,https://2012.igem.org/Team:BioscienceDragons_AZ,north-america,USA,,high-school,high-school,accepted,FALSE,2012
978,BioscienceDragons_AZ,https://2013.igem.org/Team:BioscienceDragons_AZ,north-america,USA,,high-school,high-school,accepted,FALSE,2013
1263,BioScience_Dragons_AZ,https://2014.igem.org/Team:BioScience_Dragons_AZ,north-america,USA,,high-school,high-school,accepted,FALSE,2014
956,BIOSINT_Mexico,https://2012.igem.org/Team:BIOSINT_Mexico,latin-america,MEX,,collegiate,collegiate,accepted,FALSE,2012
1130,BIOSINT_Mexico,https://2013.igem.org/Team:BIOSINT_Mexico,latin-america,MEX,Health & Medicine,collegiate,overgrad,accepted,FALSE,2013
1471,BIOSINT_Mexico,https://2014.igem.org/Team:BIOSINT_Mexico,latin-america,MEX,Environment,collegiate,undergrad,accepted,FALSE,2014
1684,BIOSINT_Mexico,https://2015.igem.org/Team:BIOSINT_Mexico,latin-america,MEX,Art & Design,collegiate,undergrad,accepted,FALSE,2015
2004,BIOSINT_Mexico,https://2016.igem.org/Team:BIOSINT_Mexico,latin-america,MEX,Manufacturing,collegiate,undergrad,accepted,FALSE,2016
260,BIOTEC_Dresden,https://2009.igem.org/Team:BIOTEC_Dresden,europe,DEU,Manufacturing,collegiate,collegiate,accepted,FALSE,2009
407,BIOTEC_Dresden,https://2010.igem.org/Team:BIOTEC_Dresden,europe,DEU,Health & Medicine,collegiate,collegiate,accepted,FALSE,2010
1265,Biotech_HS,https://2014.igem.org/Team:Biotech_HS,north-america,USA,,high-school,high-school,accepted,FALSE,2014
745,BioToga_NY,https://2012.igem.org/Team:BioToga_NY,north-america,USA,,high-school,high-school,accepted,FALSE,2012
2860,Bio_Without_Borders,https://2018.igem.org/Team:Bio_Without_Borders,north-america,USA,Diagnostics,community-lab,collegiate,accepted,FALSE,2018
3277,Bio_Without_Borders,https://2019.igem.org/Team:Bio_Without_Borders,north-america,USA,High School,high-school,high-school,accepted,FALSE,2019
1846,Birkbeck,https://2015.igem.org/Team:Birkbeck,europe,GBR,Health & Medicine,collegiate,overgrad,accepted,FALSE,2015
1058,BIT,https://2013.igem.org/Team:BIT,asia,CHN,Food & Energy,collegiate,undergrad,accepted,FALSE,2013
1407,BIT,https://2014.igem.org/Team:BIT,asia,CHN,Measurement,collegiate,undergrad,accepted,FALSE,2014
1651,BIT,https://2015.igem.org/Team:BIT,asia,CHN,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
2041,BIT,https://2016.igem.org/Team:BIT,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2016
2305,BIT,https://2017.igem.org/Team:BIT,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2017
2708,BIT,https://2018.igem.org/Team:BIT,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2018
3020,BIT,https://2019.igem.org/Team:BIT,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2019
3471,BIT,https://2020.igem.org/Team:BIT,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2020
3821,BIT,https://2021.igem.org/Team:BIT,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2021
4128,BIT,https://2022.igem.wiki/bit,asia,CHN,Diagnostics,collegiate,undergrad,accepted,TRUE,2022
4691,BIT,https://2023.igem.wiki/bit,asia,CHN,Environment,collegiate,overgrad,accepted,FALSE,2023
5358,BIT,https://2024.igem.wiki/bit,asia,CHN,Conservation,collegiate,undergrad,accepted,FALSE,2024
5623,BIT,,asia,CHN,,collegiate,collegiate,pending,,2025
1117,BIT-China,https://2013.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2013
1325,BIT-China,https://2014.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,overgrad,accepted,FALSE,2014
1675,BIT-China,https://2015.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2015
2120,BIT-China,https://2016.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2016
2368,BIT-China,https://2017.igem.org/Team:BIT-China,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2017
2765,BIT-China,https://2018.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2018
2972,BIT-China,https://2019.igem.org/Team:BIT-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2019
